,0
26655,배당주 사라 이쉐리 들아
26656,삼전사기에 시드 안된다는건 무슨 소리임?
26657,나는 주식 하면 안되겠다..
26658,늘 그래왔듯이 언론과 기관은 폭락을 예고해 주지 않음
26659,넵튠 이틀전에 28층에서 -70만 손절후 베개에 얼굴박고 움
26660,주린이 행복합니다
26661,민스크 보고생각한건데 삼전은 새로운논리탄생 언제부터일까
26662,넵튠에 왜 매달림?
26663,넵튠은 좀 진정되면 사야지....
26664,대한항공 지금들가두댐?
26665,주린이 200시드 올인하고 잠수탄다 이제
26666,댄공 어차피 유증 해도 주가 금방 회복 됨
26667,주린이인데 여기엔 주식을 단타로 생각하고 치는사람 많음?
26668,에이스토리 쏜다 쏴!!
26669,대웅 대웅제약 상한가 열차 출발했습니다. 못탄 흑우 없제??
26670,제주항공 살까 말까 고민되 
26671,넵튠 주주들한테 그나마 위로가 될것 같은거 가져왔다
26672,넵튠 딱 좌절구간오면 한 15000~18000원 될듯
26673,매도 타이밍 존나 좋을때 기준 째지지않냐
26674,시발 넵튠 딱 지금 이거네
26675,인버스 사라는 개씹새끼들은 보아라
26676,넵튠 오늘 하방치겠네
26677,블서 한판이라도 해봤으면 넵튠 살 생각 못하는디
26678,한국=삼성
26679,금일장 재미 없네 
26680,지금 5지 들어가는거 어떻냐
26681,삼전 오늘 74층 가겠지?
26682,넵튠 사건 이후로 주갤 급식주린이갤로 바뀜 ㄹㅇ..
26683,너희가 사람이라면 
26684,넵튠 딱봐도 개미털기중이구만 ㅋㅋㅋㅋㅋㅋㅋㅋ
26685,삼전안사고 넵튠사는건 무 슨 심리임??
26686,뭐야 정치갤이 아니네?? 언제 정상화됨??
26687,살려줘 씨발 ㅋㅋ
26688,그냥 넵튠 이런거말고 삼전이나 사지
26689,와형들 나 무조건 벌수있을거같은 방법 찾아냄
26690,넵튠 하한가 하한가 신나는 노래~
26691,증거금 부족
26692,넵튠 무조건 사라
26693,넵튠 30000원 안전가격대인줄 알았는데
26694,두산인프라코어 93층 물린병신있냐?ㅋㅋㅋㅋ
26695,막 날뛰다가도 내가 사는순간 횡보시작함
26696,대웅제약 가즈아!!
26697,완성낄낄
26698,넵튠 개미털기중이잖아 병신들아
26699,넵튠 매수시점 지정해준다
26700,븅신들 케이피엠 쳐물리고 넵튠도 쳐물리고
26701,오늘 2780 찍을 수 있을까 ?
26702,23층 ㄱㄱㄱ
26703,넵튠 오늘 하한가 찍어도 그게 저점은 아님
26704,외인평단이16층인데 22층에 들어가냐?
26705,난 그럼에도 넵튠 가치투자자가 부럽다
26706,넵튠 다음주 초 1.8 찍고 금요일에 2.2 회복 후 1년 유지
26707,대웅 쏘는데 넵튠만  애기하네
26708,사람은 역시 소신대로 살아야되나봐..
26709,씨벌 삼전이나 살껄
26710,넵튠 진짜 22000근처면 살만하긴해
26711,곧 폭락장 온다 인버스 사놔라
26712,넵튠으로 손실 3억 넘어갔다.........................
26713,댄공 유증하면떡락하긴하냐?
26714,어제 퀀타매트릭스 타라고 하던 ㅅㄲ누구냐 
26715,주린이 이제 넵튠 더 내려가도 괜찮아
26716,지금 넵튠 살생각하는 애들은 그냥
26717,넵튠 네이버토론 너무 웃겨
26718,손절도 능력이다
26719,이정도면 상위권 가능????
26720,유상증자 따로 신청안하면
26721,삼전우 너무 아깝넹 아 ㅋㅋ
26722,걍 눈 감고 넵튠 오세요 형님들
26723,현재내가찜한 종목 수익률 2~3% 식품주
26724,삼성전자 10만원간다에 내 발가락 건다
26725,대한항공진지하게 4만원가능?? 제주항공이 5만원이였던데
26726,"넵튠, 당당한 1위 등극!!!!!!!!!!!!!!!!!!!!!!!!!!!"
26727,주린이 질문있어용
26728,넵튠 지금진입하는건 걍 홀짝게임하는거임?
26729,하.. 어제 39층물려서 단일가만 바라본다던놈이다...
26730,한전24층진입한다...
26731,시드80으로 뭐 드가냐
26732,주식은 취미로하면 얼마까지하셈??
26733,삼전은 ㄹㅇ 개미벽 씹오진다
26734,삼성은 시발 격일로 떨어지니 돈복사임?? 
26735,실시간 수익률 -0.2
26736,유튜브 보고 배운내용
26737,내가 이번주 넵튠 20층 초반 찍는다니까
26738,매도할때 물타기로 평단낮추기
26739,100만원만 취미로 하려는데 해외주식 ㄱㅊ?
26740,넵튠 24200에 들어갔다
26741,추워요... 너무 추워요...
26742,대한항공vs삼성전자 추천해주세욜
26743,넵튠 22000이 저점이라는거 개소리임
26744,주린이들 넵튠 매수 시점 알려준다
26745,넵튠24000에 들어가야지
26746,주린이 1일차 삼전우 69.1층 탑승했다
26747,넵튠 24층이 딱 적정가아님?
26748,삼전 73500에 들어갈까
26749,"현대차, 내연기관 자동차 투자비 4조 5천억 삭감"
26750,Ai 의료기기 주
26751,우바 드디어 쏠 준비하네
26752,모르면 삼전 아니겠노
26753,삼전에만 박아두느까 심심하긴 한데..
26754,넵튠 한 22층까지 깨지다 다시 오를거 같긴한데
26755,셀트 공매 십새기들 ㅋㅋ
26756,넵튠 인증 글 중 나보다 물린 사람 없는거같은데 조언해준다
26757,ㅈ튠 내려가다 잠깐오르는거
26758,넵튠이 블서주임?
26759,그저께 gs리테일 담으라고 말했는데
26760,넵튠씹 ㅋㅋ
26761,혹시인프라코어물린새끼있냐?
26762,넵튠 피냄새보소 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ
26763,삼전 씨1발섹1스
26764,매도했다고 문자는 왔는데 체결기록에없으면
26765,넵튠은 정말 죽여버리고 싶네
26766,넵튠 24층 진입할만하냐?
26767,강랜이랑 모텔신라 조금씩 사모아야디..
26768,넵튠 대체뭐냐
26769,아니 근데 진짜 궁금해서 그런데 넵튠같은 개잡주가 하락중인데 왜 안팔어?
26770,"신의주식 ""제우스"""
26771,존버할꺼면 삼전 vs 코로나피해주
26772,영들 나지금 중요한기 치킨시켜먹고잘까 자고 치킨시켜먹을까
26773,에스와이 물렸다 ㅅㅂㅠㅠㅠ
26774,넵튠 벌써 -6%....
26775,여러분 넵튠의 가치에투자하세요
26776,대웅 가즈아!!
26777,대웅이 혹시 이름이
26778,주린이 초심행운으로 110번거 바로인증
26779,넵튠은 이제 가망없냐?
26780,진지하게 넵튠 오전 하락하는이유 킹리적으로 설명해줌
26781,글로스퍼랩스 지금타라
26782,넵튠 떡상 전에 살까말까 고민하다 안 샀는데
26783,하나투어 떨어졌다!
26784,인크로스 담주에 쏜다
26785,조언하는데 댄공 지금 빼지마라
26786,아니 왜 여기는 국내주 얘기밖에 없냐
26787,넵튠 10만원 씹가능한데 겜알못 틀딱 ㅅㄱ들ㅋㅋ
26788,넵튠 씹ㅋㅋ23층 가겟노 ㅋㅋㅋ
26789,셀트리온 헬스케어 장투 어때보여?
26790,넵튠 지금 손절 안치면 월욜날 만원대에서 팔게 된다 ㄷㄷㄷ
26791,밑에넵튠 손절한새끼 병신인가
26792,와 넵튠 vi풀리니까 진짜 나락가네
26793,서울사는 주갤럼들아 9시이후에 싹 다 문닫냐 요즘?
26794,인바이오 상한가 가나요?
26795,넵튠으로 잃은거 삼전으로 다 복구함
26796,어제 글로스퍼랩스 알려준 게이 고맙다
26797,ㅋㅋ근데 넵튠은 뭐하는주냐?
26798,넵튠 잘봐라 24000 매수벽 갑자기 증발한다
26799,주식에서 바닥 깔아주고 남들에게 지돈 바치는 부류
26800,하이닉스 117500에 본전손절하니까 속이 후련하네
26801,아직 별로 안오른 코로나 피해주 추천 ㅇㅇ
26802,삼성전자 헬프미
26803,bgf 뭐임?
26804,주린이... 대한항공 넣으니까 쭉쭉올라가내 ㅎㅎ
26805,포인트모바일 매도 타이밍 
26806,속보) 빛규남 응급실
26807,셀핼 이제 오를일없다
26808,넵튠 크래프톤 반영이 2.4 아니냐?ㅋㅋㅋㅋ
26809,핵펀치 어제 넵튠 단타들어간데더니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
26810,넵튠 물린 주린이들이 이제 갤 볼 시간이 어딨음 ㅋㅋ
26811,미디어젠 어제 시외잡으라는얘 잡았냐?
26812,낙주매매로 넵튠 들어온 단타충들 사망 ㅋㅋ
26813,하이닉스 내년까지 들고있어도 되지?
26814,형들 근데 코로나피해주들 잇자나
26815,아까 글쌌는데 CJ프레시웨이 산애들 있냐?
26816,룰루랄랄라 주린이 첫 현금화 이득봣다 
26817,30층에뺀게 양반이될줄이야 ㅋㅋㅋㅋㅋㅋ
26818,넵튠 팔아야하는 이유 겜돌이가 말해준다
26819,넵툰 물린새끼들은
26820,근데 넵튠은 생각보다 곡소리 안난다?
26821,우바 매도타이밍을 못잡겠다
26822,아직도 넵튠 거리고 있네
26823,이화전기 쏜다....!
26824,셀헬 오늘 계속 왔다갔다 하려나? 변동 왤케 커
26825,주린이 이거 빠져야합니까?
26826,미래애미대우 공동인증서 안되서 입금도 못하고 잇다
26827,넵튠 빡치네.
26828,댄공은 코로나 끝날때까지 봐야지
26829,나중에 울지 말고 모두 현금화해라
26830,하단vi ㅊㅋㅊㅋ
26831,넵튠이 장기적으로 5만을 찍는 이유
26832,넵튠 매도벽 씹 ㅋㅋㅋㅋㅋㅋㅋㅋ
26833,솔직히 넵튠 30층대 후반놈들 32층에서 안내린건 이해는되는데
26834,네패스아크 담주부터 폭등 시작한다
26835,고 넵튠 ㅋㅋㅋ
26836,우바 다시 오르냐?
26837,주빨망은 과학이다....
26838,넵튠 20층안오나요?
26839,"삼전, 삼전우 어디에 넣어야되냐?"
26840,넵튠 돈복사버그는 고쳤는데 돈증발버그는 못고치네 ㅋㅋㅋ
26841,넵튠 30층이상 지금이기회임 꼭보셈
26842,댄공은 떡락할 악재가 얼마나많은데 시발ㅋㅋㅋㅋ
26843,넵튠 왜저러냐;;;
26844,삼전 6만원대로 떨어지면 좋겠다 개추ㅋㅋ
26845,삼전에 달에 100만원씩 적금처럼 넣으면 망하냐?
26846,난 대한항공 5만원 목표치임 
26847,포스코인터내셔널 미쳤네 ㅋㅋㅋ
26848,넵튠 지금 겜보면 절대 보유하고 있으면 안됨 ㄹㅇ..
26849,이화전기 마이 빠졌네 
26850,학식주린이포트핑가좀
26851,포인트 모바일 1승
26852,에이 넵튠 그지같은거
26853,24층입갤 경 축 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
26854,삼성전자 지금 사면 어떠냐?
26855,ㅋㅋ 25000원 그나마있던 매수벽도 갑자기 증발하노
26856,나름 분석해서 산 잡주는 5퍼 올랐는데
26857,"사나이의 주식 ""포메탈"""
26858,넵튠 겜충들 아직도 살아 있냐?
26859,대한항공 목표가4만원이다 그전까지 절대로 안판다
26860,실시간으로 꼬라박고 있으니 일이 아주 손에 잘잡힌다
26861,만도 추천하던새기어디갔냐
26862,하이닉스 점마 저 왜 떨어지노?
26863,넵튠 담주에 어차피 앞자리 1자본다
26864,넵튠 주포는 경고했다 이거봐라
26865,하이닉스 꼴아박는 거 보니 삼전도 꼴아박겠네
26866,주린이 시드 13만 7천원으로 6천원 벌음
26867,나 어제 만도 처음 탔는데... 지금 마이너스 2.3퍼ㅠㅠ
26868,주린이 첫 매도해볼라는데 왜 안 팔리지
26869,36만원생겻는데 어따쳐박지
26870,댄공 유증해도
26871,아니 ARKK는 돈복사기냐?
26872,항공주이번주에 정리안하면 담주떡락임ㅋㅋㅋ
26873,미디어젠..
26874,댄공 백신딸배좀 한다고 3만가는거냐
26875,비대면 관련주 검색해봐 현재다 3%중반대임
26876,네패스아크 빨리 올라타라
26877,23살 편순이 뺑이 결과 (4일차일기)
26878,솔직히 코로나끝나면수혜받을주는 투자한다생각하고
26879,주식 처음해서 넵튠에 꼬라박은 애들은 ㄹㅇ 병신임ㅋㅋㅋ
26880,펀드든거 5퍼에서 뺏는데 이 개♡발것들은
26881,누가봐도 이건
26882,삼전 삼전우 꼭 반반나눠 사야하냐?
26883,어제 저점이라고 9만주 물린 개미들 ㅋㅋㅋ
26884,생각보다 냅툰글이 안올라오네
26885,안녕하세요 주가관리위원회에서 나왔습니다. 오늘 종목은 넵튠입니다.
26886,넵튠 오늘 20층 갈 듯
26887,아이에이 갑자기 지진 미쳤누
26888,댄공 나는 팔란다
26889,다팔고 현금늘려라
26890,한전 어디까지 오를거 같아?
26891,넵튴 25층 깨지냐?
26892,난 소프트캠프 믿어
26893,대한항공 달달하네
26894,주식 종목 추천해줌 할거없ㄴ.ㄴ새기들
26895,양도세전에 진짜 바짝 벌어야된다 ㅇㅇ
26896,근데 이렇게 짜잘하게 벌어봐야 뭐하나싶다 시팔..
26897,이렇게 사는거 어떰?
26898,하이닉스 가진 놈 있음?
26899,넵튠 50주 43층에서 샀었는데
26900,삼전우 빠져라
26901,빠질 타이밍이냐?
26902,넵튠 세력다 빠져나간건가?
26903,좃튠은 모르겠고 블서 자체는 십거품겜같음
26904,아 넵튠 톡방 개웃기네 ㅋㅋ
26905,근데 넵튠 세력은 뭐한거임
26906,정보)사람들이 잘 모르는 계절주
26907,제주항공 들어갔다
26908,형들 주린인데 여기돈 계좌로 어떻게 빼요???
26909,넵튠 2만원대 평단 ㅋㅋㅋ
26910,"주식으로 200억 번 사람 기사 봤는데,  조언해준 거 알려줄까?"
26911,아 시바.. 두인 고점에 물렸네
26912,네패스아크 쏜다 빨리 올라타
26913,삼전우 천국의계단이냐 이거?
26914,이지웰 좀 사
26915,cj씨푸드 심상치않네
26916,두산인프라코어 고점이라도 들가는거 나쁘지 않아보이는데
26917,일주일된 주린이
26918,삼전 도망챠ㅑㅑㅑㅑㅑㅑㅑ
26919,코디엠이 테마주임?
26920,로또 1등이 서울에서 한명도 안 나오는 경우는 뭐냐? 
26921,매수벽 약하네 곧 24층 입갤한다
26922,주린이 넵튠 43층 거주중임
26923,오케이... 넵튠으로 현재 K3폐차 시켰고...
26924,"72000원 이화전기, 서울식품 구매 어떰"
26925,한국철강 지금 들어가면 어떰?
26926,인버스 사이에 넵튠이 떡ㅋㅋㅋㅋㅋㅋ
26927,댄공 25층 얼만에 털까??
26928,대한항공 풉ㅋㅋ
26929,폭락만 기다리는데 걍 올라가네 ㅅㅂ
26930,넵튠 단타 인증
26931,리딩방 단톡방 사기니까 들어가지마 내가 거기 들어갔다가 교촌에
26932,원래 삼전우가 삼전보다 2배씩 훅훅 올랐었어?
26933,코디엠 어제 400에 사놨는데 이거 어디까지 봐야하냐
26934,주린이 삼전 질문
26935,삼전 왜 갑자기 빠지냐 머선일이고
26936,셀케운지하지마
26937,주식 시작한지 약 2주 되어가는데 도통 이해가 안가는것들 뿐이야
26938,애들아 현실적으로 좆튠 34층갈가능성있냐
26939,넵툰 떡상하노
26940,삼전우 본진 때려잡겠는데?
26941,삼전 6 만에 팔아서 가슴이 아팟는데... 
26942,주린이) 나무 순자산 이체 안될 때 어떻게 해요?
26943,손가락골절 당햇는데 전치 몇주 나올지 예상되냐? 2개부러져서
26944,약속의 25층이다
26945,냅튠 추천해준새끼 당장 나와라...
26946,주식 3일차...수익률 핑까점....
26947,다들 내리는구나...
26948,코디엠사라
26949,댄공 너무 급격하게 치고 올라가는데 ?
26950,이지웰 사라 오후 떡상한다
26951,우바 수업료내고 나와야대냐??
26952,어제 포스코인터내셔널 추천해준 새끼 누구냐
26953,추미애 관련주 테마주 입니다 
26954,넴튠 다털었다
26955,겜돌이 28년차로써 넵튠 ㅓ
26956,대한항공 유산증자 되면 추매할라함 
26957,아 어제 우바 78층에 샀었는데 ㅋㅋ
26958,대한항공 쭉쭉가자
26959,제우스투자하는법 알려줄게
26960,풍산인가 뭔가하는 씹새 어디갔냐?
26961,세카이니 이타미오
26962,주주톡방은 진짜 투자에 도움 하나도 안됨
26963,내꺼 다빨간색이당
26964,이지웰 사라고
26965,넵튠 25선 갔었노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
26966,넵튠 오늘 날잡았냐??
26967,넣어놓고 1년 존버탈거 ㅊㅊ좀
26968,삼전아 힘을 내...
26969,[미래에서옴] 칠만전자 아가리 벌렸다 와라
26970,3만항공가냐
26971,넵튠 6억 태운넘 어케됨??
26972,어재28.9층에서 내린 손절흑우다
26973,난 또 대한항공 무슨 한 15% 오른줄 알았네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
26974,인버스 던져야되냐?
26975,수업료 쎄게 냈다 
26976,현백 73700에 걍 들어감
26977,형들 주린인데 이번에 매도 했는데
26978,주린이 오픈톡방 처음들가봤는데
26979,한국전력
26980,삼전은 아마 배당락도 없을듯...
26981,댄공 많이 오르네
26982,삼전은 올해 전에는 무조건 한 번 떨굼 
26983,삼전은ㅅㅂ 빠지면 사야지 <<< 이게 너무 많음
26984,조누 센세 당신이 옳았습니다
26985,"""넵튠"" 지금 뭐하는거야, 그 방향은 위험해!!"
26986,"일본, 자동차 생산에도 재생에너지만 사용 목표"
